,Predicted_Survival
223,0.0763272870696938
224,1.39801373075171
225,1.46173629453087
226,0.361451960958913
227,1.40232242811603
228,0.404773341167888
229,2.11022707161083
230,0.649522099291223
231,2.75157072280407
232,0.561125578608799
233,0.479669841341361
234,1.33349606763548
235,0.494969734528303
236,0.888270071817849
237,0.177961237947372
238,0.925424532037173
239,1.06234426020181
240,0.233109348399048
241,2.66022592024995
242,0.40348824171668
243,0.473554985817296
244,2.39430890945322
245,0.660237123500764
246,3.88232410957914
247,0.81116331899597
248,1.15286487414355
249,1.80386613922474
250,0.943356450730933
251,0.80889135123253
252,1.93283170223399
253,0.174782944724232
254,2.11313047297582
255,0.582062125345302
256,0.473177464351283
257,1.79148155490168
258,0.919379873507292
259,0.0911967748500991
260,0.465930453865257
261,0.769434665058295
262,0.172377687175358
263,2.16350283725786
264,1.08479574176948
265,0.52981528621416
266,0.756705653986223
267,0.321172007590013
268,0.0988208566851122
269,0.185663524347663
270,0.110505862362262
271,0.380728830329236
272,0.815921307884594
273,0.55577421506361
274,0.731291578204183
275,1.26065563044839
276,0.527253846058615
277,0.977882843500197
278,0.630107356016271
279,0.497225527030361
280,1.10040118986564
281,2.20359048878845
282,0.213526962222923
283,0.0922213420843653
284,0.897446663908787
285,0.678444976078189
286,1.3319589149452
287,0.27104403088127
288,0.203593007352569
289,0.30890871635222
290,1.10795444138348
291,0.0844667574766335
292,0.543618563399859
293,0.490990402546975
294,2.84272896006063
295,1.69514799433934
296,3.53946234875456
297,2.75845812579846
298,0.439445132497678
299,1.64113199947422
300,0.757252900838094
301,0.470407150277574
302,1.46771192587055
303,0.184313741297057
304,1.84222755631804
305,1.93793849616019
306,0.362106317832199
307,0.348688598274634
308,1.45797019105495
309,0.70676942322714
310,1.49816229151513
311,2.27319625894667
312,0.0749179613997876
313,0.427932894281091
314,0.590013292082682
315,2.69971984931817
316,0.331589039148379
317,1.50709138522524
318,0.249175952261128
319,0.482074151113968
320,1.1052864184118
321,3.30938455281313
322,0.7848658704791
323,3.02556560722779
324,1.10169496476304
325,0.503576562383022
326,0.819481182800557
327,0.0558379360166038
328,0.200461742591672
329,0.290096264826017
330,0.455456021200556
331,2.03661060321388
332,1.64098787510538
333,0.0691545405522593
334,0.202216717741825
335,0.892591662120158
336,1.12680708305035
337,0.198282062048114
338,0.216466350675659
339,0.215094616296834
340,0.682627166830874
341,0.842661813296632
342,0.401473941187835
343,0.68169387645152
344,0.240378365792831
345,1.57412177036181
346,0.13554951682927
347,0.652763385082658
348,1.72703905216568
349,0.404938297577567
350,0.154068791956889
351,0.0856272985688075
352,2.63377680030936
353,7.39191115439482
354,0.0713109772699876
355,0.954429360805358
356,0.540387761881134
357,2.50668351126604
358,0.367302021387852
359,0.149206248770378
360,0.180044470273975
361,0.0765183404128482
362,0.801940408767951
363,0.157944428095768
364,0.842830688925505
365,0.40351909622095
366,0.859071681169577
367,0.0689739477919034
368,0.387971757175932
369,1.63128639545339
370,0.260822693558132
371,0.662774390161612
372,0.143085387187816
373,1.00113502400553
374,2.21586735843644
375,0.471165036746743
376,0.0864281601622696
377,0.195903737908453
378,2.8467627480549
379,0.880768034370335
380,0.36434217967444
381,0.101814510686822
382,0.306646989396713
383,0.704766847537665
384,0.40558830550799
385,1.63127106055963
386,1.45791906155912
387,1.03507538329699
388,0.40351909622095
389,0.465930453865257
390,0.164108779254938
391,1.15165541019114
392,0.068833975782394
393,0.478493465128332
394,0.15124282658719
395,0.516984333152939
396,1.61333321088686
397,0.92250307907169
398,1.50313707566236
399,0.987654124266145
400,1.3400561990791
401,0.267353028118712
402,2.13193195938747
403,2.57220205563502
404,0.520148465448927
405,3.45124044036023
406,3.77439597410069
407,0.152409634179407
408,1.42657670086872
409,3.08445484376544
410,0.17915906356942
411,0.134331586955896
412,2.16923940610019
413,0.850285509501719
414,0.0889692128329128
415,0.358712209364376
416,1.04932411609261
417,0.692324679449233
418,0.773249743097035
419,0.672664160175752
420,2.4322997881058
421,0.709658722433271
422,1.54924051378758
423,0.979973984544662
424,0.438861266327717
425,0.858101358491403
426,0.581975642634626
427,2.61172383681139
428,1.45791906155912
429,0.0849065539199683
430,0.3962438691177
431,0.510864315890137
432,0.478875227929907
433,0.825658412141667
434,0.170979812746739
435,1.63995548917371
436,0.112094186279857
437,0.13735110617056
438,0.0897258215421902
439,0.530953233728503
440,0.0640495066918033
441,0.0784896954813958
442,0.767684376798937
443,0.0838371940539514
444,1.58333802185858
445,0.0861513688035231
446,0.520065575808374
447,1.44884887943789
448,1.05131145909608
449,0.396067028726277
450,0.567909991532724
451,2.93054177681483
452,0.523217330952997
453,3.89845254566857
454,2.08122078012682
455,0.155798242039853
456,0.348785720441969
457,3.40700069631272
458,0.204227519033335
459,0.788136576748706
460,0.285711106620368
461,1.28072052186419
462,1.29707562887845
463,0.846844657083073
464,1.01354629844274
465,0.545522294479139
466,0.265383161634566
467,0.49245881513286
468,3.70254157055767
469,1.05035348531629
470,0.0999230422158836
471,0.61392745736402
472,0.682542415762655
473,0.398461800023889
474,3.38504719664277
475,0.304367852949686
476,2.41721077935207
477,2.15175730241934
478,3.05703815911585
479,0.856956274357137
480,2.41691623270818
481,0.326560169773232
482,4.19270897786033
483,0.875747890637334
484,3.52708882579018
485,0.0600164641331571
486,0.446498688959429
487,0.586024455819137
488,1.22855553196765
489,4.79370413117051
490,0.50611276606448
491,0.107154281333399
492,1.51007459289973
493,0.340846362453173
494,0.0773163749728704
495,0.400714379480103
496,0.903546203716307
497,0.409670752916944
498,2.02400302593198
499,0.231638150759391
500,0.194945861555683
501,1.64642927783111
502,0.508519278694335
503,1.42603209058076
504,0.962783951223636
505,1.29986556577046
506,0.282958792772042
507,0.340550074399506
508,2.49304287223433
509,3.76277593188457
510,0.768369355077863
511,0.289137255494302
512,1.02538019363803
513,0.111724579617596
514,3.32538410803282
515,1.53097962792136
516,0.94570885764674
517,0.665648743803318
518,6.39528829493036
519,0.997172519452485
520,0.832405673556159
521,0.204442258397782
522,0.0808900204067107
523,0.140626150825512
524,1.45510496306512
525,0.417890670592703
526,1.02307664775821
527,0.145055084740185
528,0.299974605125944
529,0.0857618690011615
530,0.391297534030238
531,0.0734010414089703
532,0.848940486615892
533,2.66857657657084
534,1.26742660207243
535,0.717720127441068
536,0.298430924808744
537,1.36495067868827
538,0.242354236802257
539,0.593772384586487
540,0.643337799777811
541,0.891467102463602
542,0.0779687309885285
543,1.52118576151603
544,1.06925030396688
545,0.414327274364734
546,0.0974901729819271
547,2.15224994340381
548,0.224556622410638
549,0.249952526340618
550,1.16295214515075
551,0.470032510628734
552,0.162680367361272
553,1.53976709233412
554,0.291871759558872
555,1.53177011116815
556,0.606723100833454
557,0.380422035716361
558,0.319408239001265
559,0.413206694345718
560,0.281164408039806
561,0.458117912323726
562,1.03547068485176
563,1.71124526857904
564,0.23246793544006
565,0.996795353921835
566,1.34480148721409
567,0.0769743920942701
568,0.983043257405762
569,1.00486609188663
570,1.61265603544106
571,1.62193739043972
572,3.20483682254625
573,1.34676830374682
574,0.434479623242827
575,0.114109757344028
576,0.722199135348304
577,2.23364720942712
578,0.608332444021093
579,0.371054229549081
580,0.75593013436945
581,0.376205344476193
582,0.386408723151415
583,2.31785514708667
584,3.71180933012808
585,0.974208270661597
586,0.765794005138363
587,5.11675210458092
588,0.118085933885857
589,0.731982942570762
590,0.292178760543499
591,1.06215387811769
592,0.847525009435253
593,0.165519115492561
594,4.49032294651915
595,0.982980936342257
596,0.743338998128305
597,1.33531830350703
598,0.858910098807812
599,0.816331457648957
600,1.05938012965172
601,0.463948535307033
602,0.45232489586155
603,1.3303994993905
604,0.112098051669392
605,0.546403605700202
606,0.450404541753939
607,0.194143517582439
608,0.387375935287682
609,0.769510295908683
610,0.308511923084411
611,2.02928841971228
612,1.47563536420566
613,0.094863789334469
614,0.36237213986602
615,0.16247005969316
616,0.780997556336414
617,0.528198777430487
618,1.32081173942622
619,1.00550612316689
620,0.294611759100088
621,2.52736182359548
622,0.677283622621978
623,1.04329955235743
624,0.8338496142252
625,0.373702473207338
626,1.19067484806443
627,0.370496529472036
628,0.229946009476626
629,0.704466996315955
630,0.945042940418814
631,0.797646029356427
632,0.24759461155123
633,0.347004633516302
634,0.703062670681754
635,0.27823360485317
636,2.59315168827224
637,0.185686603903336
638,0.0747107474072024
639,0.0773622252513285
640,0.812720691082668
641,0.310840595809426
642,1.23471453967711
643,0.430318026112275
644,1.6439445423958
645,0.413527144845067
646,2.08727450679551
647,0.212071959915317
648,0.220030302050435
649,0.700510808168086
650,2.47177720319465
651,3.36992367848134
652,0.171957720348718
653,1.7376511112814
654,0.850789747153746
655,0.565488596263901
656,0.30660990302924
657,0.224328345349684
658,0.236461687811483
659,0.497565061449058
660,2.76184950116849
661,1.183201784393
662,0.214742719423168
663,1.29349515624607
664,3.08952563348403
665,4.8653642240408
666,0.122739813981107
667,0.239189992401144
668,0.348056019078374
669,1.01414735326495
670,2.31735398244103
671,1.06215387811769
672,0.502710467303213
673,0.220245614125891
674,0.65246277734426
675,0.0606477919030215
676,0.439457633339722
677,0.277672483563757
678,3.60550854632762
679,0.481172915524913
680,1.40666805433586
681,0.981845214831699
682,0.148886349595505
683,0.363291177723984
684,5.14564101861401
685,0.2286748652599
686,1.09487090039656
687,0.637715029153977
688,0.227553426403431
689,3.45309732516387
690,0.448468070811415
691,0.347210917761426
692,0.130370230971394
693,0.621452102939217
694,0.91355053020453
695,0.99900689386977
696,0.151943488281267
697,0.265380666902432
698,0.910637344453003
699,0.494969734528303
700,3.3708912806511
701,4.4367985755814
702,1.4946489248654
703,1.20185751010296
704,0.748080052527042
705,0.735104092540724
706,0.474262881747473
707,0.352719494561219
708,0.91140086539375
709,0.0606477919030215
710,0.37041966938879
711,0.253967063649832
712,1.64154649699216
713,0.479648868377117
714,2.21564739433389
715,0.107980824377266
716,0.501439257152335
717,0.233076600414291
718,0.268813540024044
719,0.161457611877573
720,0.148254144629051
721,2.1505743412574
722,0.211392786763572
723,1.98175745319973
724,0.722105051924044
725,0.60117579836453
726,0.8392158940198
727,0.846967654690207
728,0.798759438576785
729,0.418135782651133
730,0.539419352373792
731,1.75350048643334
732,1.06215387811769
733,0.130338365460084
734,0.209165827647501
735,0.940710603858938
736,0.0649237449062295
737,0.929944319793183
738,0.708299439485088
739,0.216247825539019
740,0.32234060533728
741,4.24034327886732
742,0.647265168058827
743,2.96372999501341
744,1.90147466798938
745,1.86687448563705
746,1.01458966870482
747,0.740184719427737
748,0.260767069203584
749,4.43629377576045
750,1.03748803834302
751,0.244336150323993
752,0.589043843790886
753,0.923560585429523
754,2.6072335331296
755,0.317814949533265
756,5.64371691703985
757,0.518958008043728
758,0.744440967957724
759,0.747088808143852
760,0.560140037807726
761,0.771402522132896
762,0.183623649646745
763,0.20316225698185
764,0.718786527633959
765,2.04654581969483
766,5.24385306634481
767,0.35940860405069
768,0.306632057197553
769,0.653393271142366
770,1.54847660853231
771,0.557245706824258
772,0.0808699332718611
773,0.0868917459966026
774,0.482109303594999
775,0.283264405263564
776,0.984215266199527
777,0.105975987034662
778,0.832511788920787
779,0.6407758841563
780,0.522685910554196
781,0.999668522531557
782,0.143890193776344
783,0.523102517621911
784,0.741044689470985
785,0.620366916790918
786,0.756182930561673
787,1.10360826539004
788,0.629526404951393
789,0.218698818378543
790,1.08153260994288
791,1.52257315737285
792,1.77678818121566
793,1.66847372966732
794,4.38833486241985
795,0.509616226786447
796,0.0794505542558207
797,2.53397915177159
798,0.277787444632549
799,1.3060879700236
800,0.774119254673215
801,1.25519216023167
802,0.271002240204741
803,1.28850069103274
804,0.0624404551733988
805,0.401994659072391
806,0.15124282658719
807,0.717055645121261
808,2.56856648153352
809,0.274318148673389
810,0.329451506570509
811,0.438297549000355
812,0.354528208103406
813,2.58476468782836
814,0.473458443850189
815,0.883597809269557
816,1.13920458824537
817,1.75493249991071
818,0.281587498373052
819,0.619508317880243
820,0.544184848137027
821,0.284442460400823
822,0.753824735279892
823,0.372105108546874
824,0.199239080955227
825,0.146651028885089
826,0.141142436084597
827,0.333973863307953
828,0.419186928752752
829,0.0806297196003009
830,2.78329952539468
831,1.35748310192603
832,1.55989937222634
833,0.438297549000355
834,0.379780507366155
835,1.28758129425281
836,0.303619828671484
837,1.01385398304106
838,0.682454018911006
839,0.199472699661369
840,0.0726524498479238
841,0.254451868204436
842,0.449940811907593
843,3.20647804239835
844,0.0649237449062295
845,1.37230894093763
846,0.899271597185515
847,1.36604687600622
848,0.0672891980128768
849,7.13316798891834
850,1.9161783419809
851,0.220480036512521
852,1.56101321759382
853,0.409026895303065
854,2.69108034235023
855,1.65971380610461
856,4.27864880996489
857,1.59851125487747
858,0.282316331841616
859,0.376959624443473
860,1.62728571342826
861,1.25778512496917
862,0.392175583396378
863,2.32111184870961
864,0.704798189292955
865,2.6621504787621
866,0.147250543645364
867,0.350866612094145
868,2.02975778241613
869,0.866272584979326
870,0.25604517634272
871,0.320598855560967
872,1.35367440932573
873,0.0868060344531751
874,1.04090007731069
875,4.59610794675101
876,0.455767032978901
877,0.383072238533021
878,1.99388653015307
879,0.419267884820371
880,1.87644940973987
881,0.295901261219748
882,0.283346134315378
883,2.64454377602758
884,0.331953416248009
885,0.564258149953239
886,1.72763193500914
887,0.570408325347565
888,0.0932458287611335
889,0.0798007864583703
890,0.210032488523095
891,1.91834004263675
892,3.06129194438973
893,0.964493382169883
894,1.03547068485176
895,0.439391990716866
896,0.97975998674915
897,2.28221667032073
898,1.49406420943646
899,0.826546535229472
900,0.0745149444762376
901,1.14148984327979
902,1.99617700670555
903,2.46699994842995
904,0.113272647116634
905,0.507443378379386
906,0.373684597836961
907,0.362067200545781
908,1.56509856247658
909,1.85387233055221
910,0.440920412679918
911,0.768180935857984
912,0.263919736828376
913,1.28538621028933
914,2.94032281720416
915,1.09398346987558
916,0.248686052724363
917,0.258434198649206
918,0.350880097479584
919,0.148281568746753
920,0.204081794529902
921,0.0950410251435072
922,1.80583791579914
923,1.28850069103274
924,0.248274935948343
925,0.330490237697521
926,1.46422807440927
927,0.42183395688476
